"","V1","uid_from_source_restr","data_source_restr","restricted_restr","CONTINENT_restr","REGION_restr","WHO_region_restr","ISO_CTRY_restr","ADM0_restr","ADM0_ID_restr","ADM1_restr","ADM1_ID_restr","ADM2_restr","ADM2_ID_restr","TypeSite_restr","Site_name_restr","point_restr","latitude_restr","longitude_restr","year_start_restr","year_end_restr","year_survey_restr","year_pub_restr","age_start_restr","age_end_restr","age_group_restr","sex_restr","mda_rounds_restr","data_collect_method_restr","Control_trial_restr","LF_species_restr","pop_mf_restr","np_mf_restr","prev_mf_restr","density_mf_restr","Blood_volu_mf_restr","pop_mf_filtration_restr","np_mf_filtration_restr","prev_mf_filtration_restr","density_mf_filtration_restr","Blood_volu_mf_filtration_restr","pop_ict_restr","np_ict_restr","prev_ict_restr","density_ict_restr","Blood_volu_ict_restr","pop_elisa_restr","np_elisa_restr","prev_elisa_restr","density_elisa_restr","Blood_volu_elisa_restr","pop_br_restr","np_br_restr","prev_br_restr","density_br_restr","Blood_volu_br_restr","pop_chamber_restr","np_chamber_restr","prev_chamber_restr","density_chamber_restr","Blood_volu_chamber_restr","pop_knott_restr","np_knott_restr","prev_knott_restr","density_knott_restr","Blood_volu_knott_restr","pop_ifi_restr","np_ifi_restr","prev_ifi_restr","density_ifi_restr","Blood_volu_ifi_restr","pop_pcr_restr","np_pcr_restr","prev_pcr_restr","density_pcr_restr","Blood_volu_pcr_restr","pop_new_rapid_test_restr","np_new_rapid_test_restr","prev_new_rapid_test_restr","density_new_rapid_test_restr","Blood_volu_new_rapid_test_restr","pop_hydrocele_restr","np_hydrocele_restr","prev_hydrocele_restr","density_hydrocele_restr","Blood_volu_hydrocele_restr","pop_lymph_restr","np_lymph_restr","prev_lymph_restr","density_lymph_restr","Blood_volu_lymph_restr","pop_clinic_restr","np_clinic_restr","prev_clinic_restr","density_clinic_restr","Blood_volu_clinic_restr","prev_dx_restr","clinic_dx_restr","miss_year_restr","miss_age_restr","miss_sex_restr","GEO_RELIABILITY_restr","Author_restr","Source_restr","Reference_restr","LF_occurrence_restr","LF_Class_restr","Autonum_restr","data_source","restricted","CONTINENT","REGION","WHO_region","ISO_CTRY","ADM0_NAME","ADM0_CODE","ADM1_NAME","ADM1_CODE","GIVEN_ADM2_NAME","ASSIGNED_ADM2_NAME","GIVEN_ADM2_CODE","ASSIGNED_ADM2_CODE","Type_District","Low_ADM_Level","Site name","Name_Positioning","Urban/rural","Cartography","point","latitude","longitude","shapefile","location_code","year_start","year_end","year_survey","month","age_start","age_end","age_group","sex","mda_rounds","data_collect_method","Control_trial","Day/Night","LF_species","Method_1","Method_2","pop_mf","np_mf","prev_mf","density_mf","mfload_method","pop_mf_filtration","np_mf_filtration","prev_mf_filtration","bs_smear","pop_ict","np_ict","prev_ict","bs_ict","pop_elisa","np_elisa","prev_elisa","pop_br","np_br","prev_br","BS_other","pop_hydrocele","np_hydrocele","pop_lymph","np_lymph","pop_clinic","np_clinic","prev_dx","clinic_dx","miss_year","miss_age","miss_sex","GEO_RELIABILITY","day_mf","Source_data","Source_data1","Source_data2","Source_data3","Reference"
"37","2971","LF2730MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa",19322,"Location","Mbande",1,-16.16167,34.79332,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,76,0.704,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,">=50.0",2730,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa","Chikwawa","19322","19322","Administrative","Location","Mbande","Mbande","","SALB",1,-16.16167,34.79332,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,108,76,0.704,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
"38","2972","LF2730MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa",19322,"Location","Mbande",1,-16.16167,34.79332,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,76,0.704,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,">=50.0",2730,"gahi_site","no","Africa","Eastern Africa","AFRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa","Chikwawa","19322","19322","Administrative","Location","Mbande","Mbande","","SALB",1,-16.16167,34.79332,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,108,76,0.704,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",NA
"39","2973","LF2731MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa",19322,"Location","Mfunde",1,-16.19929,35.01652,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,29,0.333,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2731,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa","Chikwawa","19322","19322","Administrative","Location","Mfunde","Mfunde","","SALB",1,-16.19929,35.01652,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,87,29,0.333,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
"40","2974","LF2731MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa",19322,"Location","Mfunde",1,-16.19929,35.01652,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,29,0.333,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2731,"gahi_site","no","Africa","Eastern Africa","AFRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa","Chikwawa","19322","19322","Administrative","Location","Mfunde","Mfunde","","SALB",1,-16.19929,35.01652,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,87,29,0.333,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",NA
"41","2975","LF2732MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa",19322,"Location","Muyaya",1,-16.04667,34.90783,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,21,0.269,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2732,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa","Chikwawa","19322","19322","Administrative","Location","Muyaya","Muyaya","","SALB",1,-16.04667,34.90783,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,78,21,0.269,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
"42","2976","LF2732MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa",19322,"Location","Muyaya",1,-16.04667,34.90783,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,21,0.269,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2732,"gahi_site","no","Africa","Eastern Africa","AFRO","MW","Malawi",152,"Southern Region",1890,"Chikwawa","Chikwawa","19322","19322","Administrative","Location","Muyaya","Muyaya","","SALB",1,-16.04667,34.90783,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,78,21,0.269,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",NA
"43","2977","LF2733MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwakabanga",1,-10.14422,34.01782,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15,0.3,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2733,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwakabanga","Mwakabanga","","SALB",1,-10.14422,34.01782,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15,0.3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
"44","2978","LF2733MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwakabanga",1,-10.14422,34.01782,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15,0.3,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2733,"gahi_site","no","Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwakabanga","Mwakabanga","","SALB",1,-10.14422,34.01782,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,15,0.3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",NA
"45","2979","LF2734MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwakyusa",1,-9.69795,33.89313,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,44,0.484,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2734,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwakyusa","Mwakyusa","","SALB",1,-9.69795,33.89313,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,91,44,0.484,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
"46","2980","LF2734MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwakyusa",1,-9.69795,33.89313,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,44,0.484,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2734,"gahi_site","no","Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwakyusa","Mwakyusa","","SALB",1,-9.69795,33.89313,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,91,44,0.484,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",NA
"47","2981","LF2735MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwambetania",1,-9.86747,33.86892,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,29,0.58,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,">=50.0",2735,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwambetania","Mwambetania","","SALB",1,-9.86747,33.86892,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,29,0.58,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
"48","2982","LF2735MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwambetania",1,-9.86747,33.86892,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,29,0.58,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,">=50.0",2735,"gahi_site","no","Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwambetania","Mwambetania","","SALB",1,-9.86747,33.86892,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,29,0.58,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",NA
"49","2983","LF2736MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwamsaku",1,-9.8092,33.86483,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,22,0.44,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2736,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwamsaku","Mwamsaku","","SALB",1,-9.8092,33.86483,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,22,0.44,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
"50","2984","LF2736MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwamsaku",1,-9.8092,33.86483,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,22,0.44,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2736,"gahi_site","no","Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwamsaku","Mwamsaku","","SALB",1,-9.8092,33.86483,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,22,0.44,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",NA
"51","2985","LF2737MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwenepela",1,-9.67193,33.8252,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,59,0.578,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,">=50.0",2737,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwenepela","Mwenepela","","SALB",1,-9.67193,33.8252,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,102,59,0.578,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
"52","2986","LF2737MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwenepela",1,-9.67193,33.8252,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,59,0.578,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,">=50.0",2737,"gahi_site","no","Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwenepela","Mwenepela","","SALB",1,-9.67193,33.8252,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,102,59,0.578,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",NA
"53","2987","LF2738MW","gahi_collab","no","Africa","Eastern Africa","AFRO/EMRO","MW","Malawi",152,"Northern Region",1889,"Karonga",19317,"Location","Mwenitete",1,-9.71257,33.92973,2000,2000,NA,2002,1,99,"Adults/Children",2,0,"Mapping","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,20,0.476,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE","Published paper","Lymphatic filariasis in Lower Shire, southern Malawi",1,"10-49.9",2738,"gahi_site",NA,"Africa","Eastern Africa","AFRO","MW","Malawi",152,"Northern Region",1889,"Karonga","Karonga","19317","19317","Administrative","Location","Mwenitete","Mwenitete","","SALB",1,-9.71257,33.92973,"","",2000,2000,"2000","April/June",1,99,"Adults/Children",2,0,"Mapping","No","Day","Wuchereria bancrofti","Serological","ICT",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,20,0.476,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,0,"MWI0001LF","Nielsen et al., 2002","Journal","2002",""
